videocard,premium,1469,used,45x34x56
player,premium,1772,used,45x34x56
air pods,good,2564,new,12x90x56
player,premiun lux,7933,new,55x77x88
computer,premiun lux,5837,new,55x77x99
computer,bad,9867,new,45x34x56
computer,so-so,5446,new,100x45x2
air pods,very bad,1604,new,90x123x1
teapot,so-so,7946,used,12x90x56
videocard,normal,9872,new,12x90x56
CPU,very good,4498,new,100x45x2
videocard,very good,6894,used,111x68x7
player,bad,6386,used,55x77x88
air pods,bad,7106,used,100x45x2
player,so-so,5117,new,200x100x1
teapot,premiun lux,5377,used,200x100x1
motherboard,good,9366,used,45x34x56
CPU,bad,5779,used,55x77x99
computer,premium,9869,used,111x68x7
teapot,bad,9718,used,12x90x56
videocard,normal,2155,new,111x68x7
monitor,good,2095,new,90x123x1
monitor,bad,7852,used,111x68x7
HDD,premium,1542,new,90x123x1
computer,very bad,8269,used,100x45x2
videocard,normal,6271,new,90x123x1
computer,very bad,5648,used,12x90x56
air pods,premium,6340,used,111x68x7
RAM,very bad,9890,used,55x77x88
SSD,so-so,8226,used,200x100x1
teapot,premiun lux,4355,used,10x55x45
HDD,good,1980,used,200x100x1
air pods,bad,7175,used,55x77x99
monitor,premium,4403,new,100x45x2
videocard,normal,9513,new,55x77x99
air pods,premium,3419,used,111x68x7
RAM,good,2518,new,55x77x88
videocard,very bad,7547,new,100x45x2
SSD,very bad,4091,new,12x90x56
HDD,so-so,4377,used,111x68x7
air pods,normal,9359,used,55x77x88
CPU,premiun lux,1709,new,12x90x56
player,normal,1537,new,12x90x56
SSD,good,6744,used,12x90x56
teapot,premiun lux,9659,used,45x34x56
monitor,normal,1044,new,90x123x1
computer,so-so,6410,used,111x68x7
computer,good,6941,used,100x45x2
teapot,premiun lux,2790,new,45x34x56
computer,good,4766,new,12x90x56
HDD,normal,9128,new,45x34x56
videocard,premiun lux,5476,used,45x34x56
RAM,premiun lux,9768,used,10x55x45
player,so-so,5274,used,55x77x88
computer,normal,8365,used,55x77x99
monitor,very bad,9703,new,12x90x56
computer,so-so,4064,used,55x77x88
SSD,normal,6081,new,55x77x99
HDD,so-so,222,new,90x123x1
RAM,bad,3175,new,100x45x2
HDD,so-so,4965,new,45x34x56
monitor,good,1890,used,10x55x45
RAM,bad,7858,used,100x45x2
motherboard,normal,6862,new,45x34x56
teapot,very good,5581,used,90x123x1
SSD,premium,1687,used,100x45x2
RAM,very good,9557,used,200x100x1
HDD,so-so,361,used,100x45x2
player,normal,5860,used,90x123x1
monitor,premium,7128,new,10x55x45
monitor,so-so,5164,new,55x77x99
teapot,good,2094,new,12x90x56
motherboard,very good,8748,new,10x55x45
motherboard,so-so,643,used,12x90x56
computer,good,6300,used,90x123x1
teapot,premiun lux,3122,used,10x55x45
teapot,so-so,4305,new,200x100x1
air pods,very good,2252,new,12x90x56
air pods,so-so,26,used,12x90x56
monitor,very good,370,used,100x45x2
HDD,normal,2309,used,100x45x2
teapot,so-so,1147,new,111x68x7
SSD,good,2362,new,100x45x2
monitor,good,2483,new,200x100x1
monitor,normal,637,new,45x34x56
videocard,premiun lux,1589,used,10x55x45
player,normal,834,new,111x68x7
videocard,very good,9528,used,55x77x99
SSD,premiun lux,1084,used,45x34x56
RAM,premium,6344,new,200x100x1
RAM,premium,8261,new,100x45x2
SSD,so-so,5272,new,100x45x2
air pods,good,9352,used,55x77x88
videocard,premiun lux,6547,new,90x123x1
SSD,very good,2065,new,55x77x88
motherboard,very bad,1000,used,55x77x99
player,very bad,8459,used,100x45x2
motherboard,premium,6312,used,45x34x56
videocard,premium,7354,new,45x34x56
SSD,bad,8181,new,90x123x1
computer,bad,2572,used,10x55x45
computer,very good,5140,new,100x45x2
RAM,bad,6086,new,90x123x1
videocard,very good,355,used,200x100x1
player,premiun lux,8084,used,100x45x2
HDD,bad,1250,new,45x34x56
videocard,premium,4703,new,45x34x56
monitor,bad,8651,new,12x90x56
motherboard,premiun lux,586,used,111x68x7
motherboard,normal,7281,used,45x34x56
computer,premiun lux,8298,used,100x45x2
teapot,very good,6502,used,100x45x2
SSD,good,4733,used,90x123x1
monitor,premium,3379,new,55x77x88
videocard,normal,1277,used,111x68x7
videocard,premium,2671,new,12x90x56
teapot,good,6619,new,200x100x1
player,so-so,1761,used,100x45x2
HDD,bad,5580,used,100x45x2
player,premium,7146,new,55x77x99
motherboard,very good,564,new,100x45x2
player,premium,3165,used,100x45x2
motherboard,normal,5920,used,90x123x1
SSD,very bad,6789,used,90x123x1
monitor,bad,4639,used,12x90x56
SSD,premium,3888,new,100x45x2
teapot,premium,5314,new,100x45x2
teapot,premium,6284,new,111x68x7
SSD,premium,3362,used,12x90x56
RAM,very good,3018,used,111x68x7
teapot,premiun lux,6995,new,100x45x2
CPU,bad,9636,used,200x100x1
SSD,premium,214,new,10x55x45
HDD,premiun lux,5224,new,90x123x1
computer,very good,4409,new,55x77x99
RAM,so-so,3658,used,45x34x56
computer,premium,8399,new,12x90x56
SSD,good,793,used,10x55x45
air pods,premiun lux,2693,used,12x90x56
HDD,bad,9556,used,111x68x7
air pods,good,229,used,10x55x45
HDD,normal,7567,new,45x34x56
SSD,normal,296,used,45x34x56
air pods,premiun lux,4419,used,55x77x88
teapot,very bad,3759,new,90x123x1
SSD,bad,6319,new,200x100x1
teapot,premiun lux,5536,new,90x123x1
computer,so-so,296,used,100x45x2
air pods,premium,5093,new,55x77x88
air pods,very bad,8552,new,10x55x45
videocard,premium,4731,new,12x90x56
motherboard,normal,9659,used,55x77x99
CPU,very bad,2091,used,90x123x1
RAM,good,468,used,10x55x45
player,good,8569,used,90x123x1
SSD,very good,1842,used,90x123x1
SSD,normal,7334,used,10x55x45
SSD,premiun lux,8649,used,12x90x56
videocard,premium,8239,used,12x90x56
air pods,bad,8011,new,111x68x7
computer,normal,1429,used,55x77x99
player,bad,7125,new,10x55x45
RAM,bad,5819,new,55x77x88
RAM,good,6069,new,55x77x88
RAM,so-so,524,new,45x34x56
computer,very good,5547,used,100x45x2
HDD,bad,1423,new,100x45x2
player,bad,2167,used,55x77x99
motherboard,very good,8872,used,111x68x7
CPU,premiun lux,2813,used,90x123x1
player,very bad,5849,new,90x123x1
SSD,normal,9608,new,55x77x99
air pods,premiun lux,9714,used,12x90x56
motherboard,normal,9373,used,111x68x7
motherboard,premium,4407,used,10x55x45
videocard,normal,5994,new,111x68x7
RAM,normal,500,used,45x34x56
player,bad,403,new,45x34x56
SSD,premiun lux,1885,used,45x34x56
CPU,good,1054,used,55x77x99
RAM,normal,228,new,55x77x99
teapot,premium,6724,new,100x45x2
HDD,very bad,360,new,100x45x2
RAM,very good,6598,new,90x123x1
computer,very bad,5059,used,55x77x88
motherboard,bad,5191,new,12x90x56
motherboard,very bad,5487,used,100x45x2
computer,very good,7393,used,55x77x99
motherboard,premiun lux,2103,used,200x100x1
CPU,so-so,1984,new,100x45x2
SSD,premiun lux,9434,used,100x45x2
RAM,so-so,4330,used,55x77x99
air pods,very bad,6643,used,100x45x2
CPU,so-so,4568,new,90x123x1
computer,premium,6902,new,45x34x56
air pods,very good,1291,used,10x55x45
air pods,normal,3696,new,55x77x99
player,good,7533,new,200x100x1
RAM,premium,7405,used,55x77x99
HDD,good,8812,new,10x55x45
monitor,very good,7824,used,55x77x88
SSD,very good,912,used,100x45x2
air pods,premium,529,new,200x100x1
computer,good,1186,used,12x90x56
computer,so-so,5127,new,12x90x56
monitor,premiun lux,9767,new,90x123x1
CPU,so-so,2148,new,55x77x99
videocard,very good,3630,new,55x77x88
HDD,premiun lux,3551,used,45x34x56
player,premiun lux,7794,used,100x45x2
player,very bad,5165,new,10x55x45
monitor,very good,1533,new,45x34x56
air pods,so-so,5939,used,45x34x56
videocard,bad,105,used,55x77x99
player,premium,5189,new,10x55x45
computer,very bad,5508,new,111x68x7
videocard,premiun lux,3453,new,12x90x56
CPU,normal,6419,used,12x90x56
CPU,very bad,2923,new,45x34x56
videocard,good,2003,used,12x90x56
air pods,good,4979,used,111x68x7
computer,premiun lux,7475,used,45x34x56
CPU,so-so,1461,used,90x123x1
motherboard,premium,3102,new,111x68x7
monitor,very good,5891,new,12x90x56
computer,very good,8361,used,55x77x99
SSD,bad,5162,new,200x100x1
videocard,good,3897,used,55x77x88
teapot,very bad,9699,new,200x100x1
monitor,premiun lux,5151,new,55x77x88
air pods,very bad,4394,new,111x68x7
CPU,so-so,5500,new,111x68x7
air pods,good,3382,new,12x90x56
computer,premiun lux,9968,used,111x68x7
monitor,very bad,7055,new,55x77x88
motherboard,so-so,2577,used,55x77x88
air pods,good,8212,new,55x77x88
CPU,so-so,3222,used,200x100x1
RAM,very bad,8107,new,111x68x7
player,premium,5109,used,111x68x7
computer,normal,7946,used,45x34x56
SSD,good,2577,used,200x100x1
air pods,bad,2961,new,45x34x56
CPU,so-so,9875,used,12x90x56
HDD,normal,7117,new,55x77x88
HDD,premiun lux,668,used,10x55x45
SSD,premiun lux,2376,new,55x77x99
player,so-so,1083,used,45x34x56
monitor,so-so,7522,new,12x90x56
monitor,very good,565,new,200x100x1
HDD,premiun lux,938,new,55x77x99
teapot,very bad,6547,used,55x77x99
CPU,bad,4219,new,100x45x2
air pods,good,1934,new,45x34x56
HDD,premium,3844,new,45x34x56
HDD,premiun lux,4854,new,90x123x1
SSD,premium,3211,new,111x68x7
computer,premiun lux,9649,used,200x100x1
monitor,very good,6804,used,55x77x88
SSD,very bad,4426,new,111x68x7
CPU,premiun lux,3052,used,10x55x45
RAM,very bad,9953,used,90x123x1
CPU,bad,9976,new,55x77x99
videocard,so-so,551,used,90x123x1
motherboard,very good,6503,used,55x77x88
monitor,normal,8822,used,45x34x56
videocard,very bad,6353,new,12x90x56
computer,premiun lux,2142,new,10x55x45
monitor,good,2077,new,45x34x56
CPU,premium,8116,new,200x100x1
monitor,very bad,5524,used,55x77x99
motherboard,so-so,4442,new,111x68x7
motherboard,bad,6322,new,100x45x2
computer,bad,8532,new,10x55x45
RAM,premium,6427,new,12x90x56
monitor,premiun lux,7333,used,200x100x1
CPU,premiun lux,1478,new,111x68x7
CPU,very good,5631,new,12x90x56
teapot,bad,7172,new,10x55x45
RAM,good,1532,new,90x123x1
monitor,very good,5861,new,10x55x45
HDD,premiun lux,4388,used,111x68x7
HDD,premiun lux,3635,used,111x68x7
teapot,premiun lux,7137,used,55x77x99
motherboard,so-so,2132,used,10x55x45
videocard,so-so,5463,new,55x77x99
RAM,premiun lux,4619,new,90x123x1
CPU,so-so,1068,new,55x77x88
videocard,very bad,6496,new,111x68x7
videocard,normal,3083,used,100x45x2
monitor,very good,2464,new,200x100x1
computer,so-so,3524,used,111x68x7
videocard,premium,2796,used,200x100x1
computer,very good,1176,used,111x68x7
teapot,very good,8461,used,55x77x88
videocard,normal,2521,new,55x77x99
teapot,so-so,4601,new,45x34x56
videocard,normal,4975,used,100x45x2
videocard,normal,6437,new,200x100x1
HDD,premium,4394,new,45x34x56
SSD,very bad,530,new,10x55x45
HDD,very bad,1051,used,100x45x2
player,normal,3080,new,12x90x56
computer,bad,8318,new,12x90x56
CPU,bad,8449,used,10x55x45
CPU,normal,6357,new,10x55x45
computer,premiun lux,9419,new,55x77x88
motherboard,very good,7031,used,100x45x2
CPU,very good,3205,new,10x55x45
videocard,very good,3356,used,45x34x56
monitor,very bad,2700,used,90x123x1
player,good,7236,used,111x68x7
motherboard,bad,3732,new,100x45x2
motherboard,premium,1519,new,55x77x88
player,good,7637,new,100x45x2
RAM,bad,2341,used,55x77x88
monitor,very good,9283,new,90x123x1
HDD,premium,1588,used,90x123x1
CPU,very good,8569,new,55x77x99
RAM,good,1252,new,10x55x45
computer,normal,1930,used,10x55x45
CPU,very bad,2030,used,45x34x56
SSD,premium,4820,new,100x45x2
motherboard,premium,1374,new,200x100x1
CPU,so-so,7042,used,45x34x56
computer,bad,4216,new,10x55x45
SSD,premium,1891,used,90x123x1
SSD,premium,359,new,45x34x56
computer,so-so,1709,new,100x45x2
player,premium,7901,used,200x100x1
SSD,good,7389,used,55x77x88
air pods,good,6251,new,200x100x1
computer,very bad,3382,used,200x100x1
HDD,premiun lux,6507,new,45x34x56
computer,very bad,6632,used,55x77x88
CPU,bad,2107,new,111x68x7
teapot,normal,3024,used,100x45x2
motherboard,normal,5661,used,55x77x99
SSD,good,9728,new,10x55x45
SSD,premiun lux,8962,used,10x55x45
teapot,premiun lux,5912,used,200x100x1
SSD,very bad,7282,used,55x77x88
computer,bad,1045,new,45x34x56
computer,bad,5488,used,55x77x88
HDD,so-so,9901,used,10x55x45
teapot,bad,8097,new,45x34x56
CPU,good,9355,used,10x55x45
monitor,so-so,9029,used,55x77x88
HDD,so-so,9683,used,55x77x88
RAM,very bad,7603,used,90x123x1
teapot,bad,5319,new,111x68x7
videocard,very good,3094,used,100x45x2
air pods,normal,5188,used,55x77x88
air pods,so-so,731,used,111x68x7
videocard,so-so,1200,used,55x77x99
monitor,very bad,1285,used,10x55x45
videocard,very bad,9358,used,12x90x56
air pods,normal,5981,used,200x100x1
teapot,so-so,6469,new,55x77x99
SSD,bad,8345,used,55x77x99
motherboard,normal,8861,used,100x45x2
teapot,premium,8456,new,111x68x7
air pods,normal,2408,new,55x77x88
motherboard,bad,2794,used,100x45x2
computer,so-so,8725,used,111x68x7
monitor,very bad,9430,new,12x90x56
SSD,good,2017,new,55x77x88
videocard,so-so,3389,used,111x68x7
CPU,premium,5837,used,45x34x56
monitor,so-so,8295,used,111x68x7
teapot,very good,7622,used,90x123x1
motherboard,very bad,5633,used,45x34x56
player,good,6716,used,12x90x56
SSD,very good,7408,new,45x34x56
videocard,very bad,790,used,45x34x56
computer,premium,8409,new,90x123x1
SSD,very good,1933,used,10x55x45
teapot,good,362,used,45x34x56
air pods,premium,8949,new,100x45x2
computer,premiun lux,8997,used,111x68x7
computer,premium,7734,used,10x55x45
videocard,so-so,7692,used,111x68x7
RAM,normal,3336,new,200x100x1
HDD,bad,7118,new,10x55x45
air pods,very good,6671,used,10x55x45
RAM,very bad,7563,used,45x34x56
air pods,good,1844,new,45x34x56
computer,very good,8136,used,12x90x56
videocard,premium,1844,new,45x34x56
SSD,premium,7684,new,10x55x45
HDD,very good,7986,new,55x77x88
CPU,good,3283,new,45x34x56
motherboard,so-so,9022,new,200x100x1
CPU,good,9730,new,55x77x88
teapot,bad,5010,used,100x45x2
videocard,good,6183,new,90x123x1
player,good,3903,used,100x45x2
teapot,very good,2074,used,100x45x2
CPU,so-so,825,new,45x34x56
computer,bad,8262,used,55x77x99
teapot,premium,7992,used,55x77x99
motherboard,so-so,7043,new,100x45x2
player,premiun lux,8484,new,200x100x1
RAM,good,8283,used,111x68x7
computer,good,6619,used,111x68x7
videocard,bad,7577,new,55x77x99
teapot,very bad,9439,new,90x123x1
monitor,bad,3654,used,100x45x2
computer,premium,1610,new,55x77x99
motherboard,bad,7452,new,90x123x1
HDD,normal,9610,used,90x123x1
monitor,premiun lux,9006,used,100x45x2
RAM,premium,9299,new,12x90x56
RAM,premiun lux,8976,used,45x34x56
computer,normal,6969,used,100x45x2
computer,premium,2882,new,12x90x56
teapot,very bad,661,used,90x123x1
player,normal,2604,used,111x68x7
air pods,very good,1667,new,10x55x45
computer,good,6208,used,12x90x56
RAM,very bad,3620,new,55x77x99
air pods,premiun lux,3901,new,10x55x45
computer,very good,5534,new,10x55x45
player,very good,4916,new,100x45x2
videocard,bad,321,new,55x77x88
teapot,bad,1759,used,90x123x1
player,bad,2403,used,55x77x99
RAM,premiun lux,5196,used,45x34x56
CPU,very bad,6809,new,90x123x1
monitor,so-so,8849,new,200x100x1
CPU,very good,9375,new,90x123x1
HDD,premiun lux,1498,new,55x77x88
monitor,so-so,714,new,200x100x1
motherboard,bad,7595,used,200x100x1
teapot,bad,7282,new,12x90x56
videocard,so-so,9951,used,90x123x1
videocard,very bad,547,used,100x45x2
teapot,good,666,new,12x90x56
air pods,good,8292,used,12x90x56
RAM,bad,3241,new,45x34x56
air pods,normal,401,new,12x90x56
teapot,premiun lux,313,new,55x77x88
motherboard,very good,7079,new,100x45x2
RAM,premium,7648,used,100x45x2
teapot,so-so,9219,new,55x77x99
teapot,premiun lux,4996,used,55x77x99
air pods,premiun lux,9347,used,100x45x2
air pods,very good,8922,new,55x77x88
player,good,5269,used,45x34x56
air pods,premium,1570,used,100x45x2
teapot,very bad,2039,used,12x90x56
RAM,very bad,1259,new,12x90x56
SSD,good,94,new,10x55x45
RAM,very good,727,new,10x55x45
HDD,very good,2172,new,55x77x88
player,very bad,5379,used,111x68x7
teapot,bad,9843,used,55x77x99
player,so-so,9322,new,10x55x45
videocard,very good,9017,new,90x123x1
player,good,4052,new,45x34x56
videocard,normal,1533,used,10x55x45
player,bad,1849,used,12x90x56
monitor,premium,1073,new,90x123x1
videocard,premium,7492,used,55x77x88
HDD,so-so,8044,used,90x123x1
player,premium,1198,used,111x68x7
teapot,so-so,7717,new,100x45x2
RAM,bad,8392,new,12x90x56
SSD,normal,8725,used,55x77x99
HDD,premium,914,new,45x34x56
monitor,premium,8627,used,55x77x99
motherboard,good,741,new,200x100x1
CPU,bad,6865,used,10x55x45
SSD,very good,4132,used,10x55x45
air pods,very bad,1453,new,200x100x1
HDD,premiun lux,1315,new,200x100x1
air pods,bad,3670,new,200x100x1
teapot,normal,3802,used,12x90x56
RAM,premium,3046,new,200x100x1
videocard,bad,6938,new,55x77x99
player,premiun lux,3307,new,45x34x56
motherboard,normal,2654,new,12x90x56
videocard,very good,6304,new,10x55x45
motherboard,very good,8818,used,45x34x56
player,normal,4357,new,45x34x56
teapot,normal,2279,new,55x77x99
computer,premium,3317,new,10x55x45
air pods,very bad,5601,used,45x34x56
RAM,so-so,719,used,55x77x99
SSD,very bad,4810,new,200x100x1
CPU,bad,7423,new,55x77x88
monitor,very bad,9321,used,45x34x56
monitor,premium,3448,used,55x77x99
videocard,good,755,used,200x100x1
air pods,normal,6756,new,100x45x2
videocard,normal,5260,new,90x123x1
computer,normal,2265,used,111x68x7
teapot,normal,936,new,200x100x1
motherboard,bad,2943,used,90x123x1
monitor,good,9302,used,55x77x88
CPU,very bad,7850,used,55x77x99
monitor,bad,1937,new,90x123x1
computer,very bad,4264,used,12x90x56
HDD,premium,3213,used,200x100x1
RAM,premium,8203,used,90x123x1
videocard,so-so,508,new,55x77x99
videocard,so-so,7697,used,55x77x99
CPU,very bad,2302,used,10x55x45
air pods,bad,5184,used,111x68x7
videocard,very good,7547,new,10x55x45
videocard,bad,5128,new,55x77x88
motherboard,normal,7787,new,10x55x45
air pods,premium,279,used,200x100x1
HDD,good,283,used,100x45x2
RAM,very bad,3935,new,55x77x99
player,bad,6155,new,200x100x1
air pods,premiun lux,2035,new,55x77x88
player,very good,7247,new,45x34x56
SSD,normal,7300,used,90x123x1
monitor,premiun lux,5352,new,200x100x1
motherboard,very bad,4007,new,55x77x99
player,premiun lux,7750,used,90x123x1
CPU,so-so,6167,used,111x68x7
HDD,very good,464,used,55x77x88
teapot,very bad,8514,new,55x77x99
HDD,normal,9159,new,100x45x2
RAM,bad,9987,new,12x90x56
computer,so-so,5705,used,100x45x2
player,premiun lux,7887,new,10x55x45
air pods,bad,9198,used,111x68x7
HDD,so-so,1030,new,90x123x1
monitor,good,5187,used,100x45x2
HDD,so-so,8210,new,55x77x88
air pods,good,6957,used,200x100x1
videocard,good,5811,used,200x100x1
player,very bad,6910,used,55x77x99
computer,very good,9929,used,10x55x45
videocard,very bad,4778,used,55x77x88
player,very bad,4019,new,55x77x99
RAM,very good,9175,new,111x68x7
computer,very good,9058,used,12x90x56
RAM,bad,8840,used,55x77x88
HDD,premium,8963,used,100x45x2
computer,bad,1430,used,55x77x99
air pods,bad,2497,used,45x34x56
HDD,premiun lux,3496,used,100x45x2
player,very bad,7624,new,10x55x45
RAM,premium,1664,used,90x123x1
CPU,premiun lux,7156,used,45x34x56
air pods,so-so,7139,used,111x68x7
RAM,premiun lux,1739,new,100x45x2
monitor,normal,7740,used,90x123x1
air pods,bad,2078,new,90x123x1
teapot,very bad,2079,new,90x123x1
air pods,premiun lux,3050,new,10x55x45
monitor,so-so,6180,used,45x34x56
teapot,very bad,4593,used,100x45x2
player,premium,4196,new,55x77x88
HDD,very bad,8926,used,55x77x99
SSD,normal,3093,used,45x34x56
RAM,premiun lux,9995,new,45x34x56
computer,very bad,3695,new,45x34x56
player,very good,7391,used,100x45x2
HDD,premium,264,new,10x55x45
monitor,very good,8777,used,90x123x1
player,normal,475,used,10x55x45
monitor,very good,6212,new,10x55x45
player,so-so,7423,new,90x123x1
teapot,very good,3487,new,12x90x56
videocard,very bad,1663,used,111x68x7
SSD,bad,54,new,100x45x2
RAM,very bad,8233,used,55x77x99
RAM,premium,6739,new,45x34x56
HDD,premium,5949,new,10x55x45
HDD,very bad,7896,new,90x123x1
monitor,premiun lux,8381,new,90x123x1
videocard,premiun lux,3733,used,12x90x56
teapot,bad,1496,new,111x68x7
RAM,very good,3882,new,55x77x88
teapot,premium,8001,used,12x90x56
monitor,good,6035,used,10x55x45
teapot,premiun lux,688,new,111x68x7
teapot,very good,2285,used,111x68x7
CPU,premium,6499,new,10x55x45
monitor,premiun lux,3941,new,12x90x56
motherboard,good,8771,used,12x90x56
CPU,so-so,9178,new,111x68x7
air pods,so-so,2817,used,55x77x88
RAM,premium,6384,new,90x123x1
videocard,so-so,8185,used,55x77x99
CPU,very bad,4973,new,12x90x56
SSD,very bad,5918,used,55x77x99
monitor,normal,6,new,45x34x56
teapot,premiun lux,2185,new,45x34x56
computer,very good,8768,used,90x123x1
SSD,very good,4806,used,55x77x99
HDD,very good,1124,used,200x100x1
air pods,bad,1670,new,55x77x88
teapot,very bad,470,used,200x100x1
air pods,good,8857,used,90x123x1
air pods,premium,2428,new,45x34x56
air pods,bad,8917,new,111x68x7
HDD,very good,4272,new,55x77x88
SSD,premium,1661,new,90x123x1
motherboard,normal,9769,new,55x77x88
air pods,good,9593,new,55x77x99
CPU,so-so,7596,new,111x68x7
air pods,very bad,6704,used,45x34x56
player,bad,9465,used,90x123x1
air pods,good,4184,new,55x77x99
teapot,good,4517,used,200x100x1
computer,premium,658,used,111x68x7
motherboard,very good,306,used,200x100x1
HDD,bad,984,new,12x90x56
player,so-so,4440,used,200x100x1
teapot,premium,4101,new,12x90x56
RAM,premium,6925,new,45x34x56
HDD,so-so,4876,new,12x90x56
air pods,premiun lux,4548,new,10x55x45
videocard,normal,5976,new,12x90x56
computer,premium,4208,new,55x77x88
SSD,good,1526,new,55x77x99
motherboard,so-so,6435,new,45x34x56
player,very good,4986,used,55x77x88
HDD,good,691,used,100x45x2
RAM,premiun lux,7489,new,55x77x88
computer,bad,2417,used,100x45x2
monitor,bad,1708,used,45x34x56
CPU,very bad,2413,used,55x77x99
player,premiun lux,4627,used,90x123x1
videocard,premium,4625,used,10x55x45
air pods,normal,7195,new,111x68x7
player,premiun lux,7600,new,90x123x1
computer,premium,5319,used,10x55x45
player,premiun lux,8491,used,90x123x1
CPU,very bad,6290,new,55x77x99
HDD,premium,5006,used,12x90x56
motherboard,very bad,182,new,10x55x45
computer,premiun lux,8704,used,10x55x45
monitor,very bad,6948,used,100x45x2
teapot,very good,5459,new,90x123x1
monitor,bad,2867,new,111x68x7
monitor,premium,2483,used,10x55x45
motherboard,bad,4383,used,100x45x2
computer,so-so,4301,used,55x77x99
computer,normal,3579,used,55x77x99
teapot,so-so,768,used,55x77x88
CPU,premium,5760,new,45x34x56
monitor,premium,2297,new,10x55x45
SSD,premiun lux,2623,new,100x45x2
computer,premiun lux,9016,new,55x77x99
monitor,premiun lux,7409,new,55x77x88
SSD,so-so,6757,new,10x55x45
RAM,very bad,2319,new,12x90x56
air pods,bad,3348,new,10x55x45
HDD,good,7708,used,12x90x56
CPU,good,2262,used,45x34x56
RAM,so-so,5720,used,10x55x45
CPU,premium,5023,used,12x90x56
motherboard,premium,9486,used,45x34x56
player,normal,6065,used,10x55x45
HDD,very good,3248,used,200x100x1
RAM,premium,9991,used,10x55x45
teapot,so-so,5053,used,10x55x45
videocard,good,9526,new,45x34x56
videocard,so-so,2326,new,55x77x99
motherboard,premiun lux,3282,used,55x77x99
teapot,bad,4079,used,100x45x2
monitor,so-so,6756,used,55x77x88
SSD,premium,9309,used,45x34x56
SSD,premiun lux,3611,used,111x68x7
motherboard,premiun lux,3808,new,111x68x7
player,very good,9599,new,45x34x56
SSD,normal,7330,new,55x77x99
HDD,premiun lux,1794,new,45x34x56
player,normal,5646,used,55x77x88
air pods,premium,1649,new,55x77x88
CPU,very bad,3799,used,55x77x88
computer,so-so,4229,used,55x77x88
motherboard,very bad,7558,used,45x34x56
videocard,very good,6440,used,12x90x56
SSD,so-so,5972,new,111x68x7
player,so-so,88,new,111x68x7
RAM,very bad,1483,new,12x90x56
computer,premium,9477,new,10x55x45
SSD,very good,3780,new,12x90x56
videocard,very good,8129,used,55x77x99
computer,very bad,9860,used,10x55x45
videocard,good,5550,new,111x68x7
teapot,very bad,1634,used,200x100x1
CPU,so-so,2155,new,10x55x45
videocard,very good,5588,new,100x45x2
CPU,normal,9740,new,45x34x56
RAM,good,4119,new,100x45x2
computer,very bad,7726,new,55x77x88
HDD,bad,9039,new,111x68x7
air pods,very good,688,used,111x68x7
motherboard,premium,8660,new,200x100x1
computer,good,1583,used,12x90x56
RAM,very good,8873,used,90x123x1
motherboard,premium,4497,used,100x45x2
monitor,so-so,9517,new,55x77x99
monitor,very good,4356,new,100x45x2
computer,premium,5181,used,90x123x1
RAM,premium,6595,used,12x90x56
air pods,very good,5656,new,10x55x45
SSD,bad,2903,used,12x90x56
air pods,premium,790,new,90x123x1
computer,premium,9572,used,45x34x56
CPU,very good,594,new,100x45x2
air pods,very bad,7180,new,55x77x88
videocard,very good,7561,new,12x90x56
player,good,8192,new,111x68x7
monitor,so-so,1074,new,55x77x99
player,premium,9756,used,10x55x45
RAM,bad,7829,used,12x90x56
RAM,very bad,4829,used,55x77x88
motherboard,premiun lux,2868,new,100x45x2
player,good,1464,used,100x45x2
player,bad,31,used,55x77x88
monitor,so-so,7224,used,111x68x7
teapot,very bad,8309,used,55x77x88
player,normal,2417,new,200x100x1
computer,very good,7409,used,12x90x56
player,so-so,1526,new,200x100x1
monitor,good,2099,new,55x77x99
player,very bad,7236,used,111x68x7
RAM,bad,5119,new,55x77x88
RAM,bad,927,new,45x34x56
monitor,so-so,6826,new,10x55x45
videocard,good,884,new,200x100x1
SSD,very good,4020,new,12x90x56
videocard,so-so,4749,new,111x68x7
teapot,good,1887,new,200x100x1
player,so-so,5215,new,12x90x56
air pods,good,2709,new,90x123x1
teapot,so-so,1694,new,100x45x2
air pods,good,2493,new,200x100x1
teapot,premiun lux,7001,used,100x45x2
computer,premium,9945,used,55x77x88
motherboard,very good,5925,new,12x90x56
videocard,very good,1015,new,12x90x56
player,so-so,7954,used,111x68x7
monitor,premium,8304,new,90x123x1
player,very good,3562,new,55x77x99
videocard,very bad,332,used,111x68x7
motherboard,premium,7785,new,100x45x2
computer,bad,6335,used,45x34x56
videocard,premiun lux,7423,new,10x55x45
SSD,good,9831,used,55x77x88
monitor,good,6628,new,55x77x88
player,very bad,8245,new,55x77x88
SSD,premium,1937,used,10x55x45
monitor,good,6440,used,100x45x2
monitor,very good,7346,new,111x68x7
monitor,so-so,6541,new,10x55x45
motherboard,so-so,5211,new,45x34x56
motherboard,good,2657,used,200x100x1
motherboard,very good,8902,new,55x77x88
SSD,bad,8046,new,200x100x1
player,premium,9997,new,45x34x56
player,very bad,4947,new,100x45x2
player,very bad,8132,new,12x90x56
air pods,normal,4377,new,100x45x2
teapot,so-so,6617,used,10x55x45
monitor,so-so,1831,new,12x90x56
videocard,premiun lux,4989,used,10x55x45
SSD,bad,9878,used,111x68x7
HDD,very bad,9820,used,45x34x56
